"Refid","Bibliography","User","Ris Code","Level","DE_DACRAH_OB4_Covetlab_k","studyID
Unique ID to link all observations from the same study or experiment","sampCountry
Country where study was performed","sampY
Year the study was conducted
(-1 if not reported)","agent
Causative agent of vector borne diseases","agentSubtype
Question form DACRAH1, no need to answer","agentSubtypeTypeWhat type of further detailed information is given regarding the agent.Select here, and type below.","agentSubtypeTypeWhat type of further detailed information is given regarding the agent.Select here, and type below._comment","agentDetails
The further information given regarding the sutype type given above. ","studyTargetHOST
Species target of the study. ","studyTargetHOST
Species target of the study. _comment","studyTargetVector
Please select the specific vector, for studies which were targetted at vectors. Leave EMPTY for animal treatemtn studies, not addressing any vector.","ageMonths
Age of animals in months
(-1 if not reported)","age
Age class of animals (DACRAH 1 question, do not use)","sampStrategy
Strategy used to select sampling units for inclusion in the study","sampStrategy
Strategy used to select sampling units for inclusion in the study_comment","sampUnit
Type of unit sampled in the study and reported in sampUnitSize","sampUnit
Type of unit sampled in the study and reported in sampUnitSize_comment","sampUnitSize
Number of units in the group (the number of units listed above (e.g. herds))","route
Method of application or treatment regime or administration method of vaccine","route
Method of application or treatment regime or administration method of vaccine_comment","intervention
Intervention or treatment","testsubstance
Insecticide or pharmaceutical substance","testsubstance2
Insecticide or pharmaceutical substance","testSubstanceCategorical","testSubstanceCategorical_comment","testSubstanceCategorical 2","Test Substance concentration/formulation IN PERCENTAGE","Test Substance 2 concentration/formulation IN PERCENTAGE","dosageFreq
Dosage frequency: number of doses (=how many times is the dose aministred?)","dosageFreq2
Dosage frequency: number of doses (=how many times is the dose aministred?)","dosageInterval
Dosage - interval at which the dose is given (days) (how many days are in between the administration of 2 doses)","dosageInterval2
Dosage - interval at which the dose is given (days) (how many days are in between the administration of 2 doses)","dose
quantity of vaccine/insecticide/pharmaceutical given - value reported in the study","dose2
quantity of vaccine/insecticide/pharmaceutical given - value reported in the study","doseUnits
Units of measurement for the reported parameter value","doseUnits
Units of measurement for the reported parameter value_comment","doseUnits2
Units of measurement for the reported parameter value","doseUnits2
Units of measurement for the reported parameter value_comment","SubstanceDoseComments
Add any other comments about dosage and the test substance.
Please try as much as possible to enter some quantitiative data
in the fields above (for instance the most frequent dosage regimen,
or the start regimen), and then add any additional details here.
Please also try to leave the testSubstance name as clean as possible","sampledMatrix
Tissue sampled for testing","sampledMatrix
Tissue sampled for testing_comment","anMethCode
Laboratory test used to analyse for virus, antibodies or antigens associated with the VBD","anMethCode
Laboratory test used to analyse for virus, antibodies or antigens associated with the VBD_comment","anMethText
Description of laboratory method (where relevant include method of calculation of cut-offs)","anMatText
Target of laboratory test","anMatText
Target of laboratory test_comment","timePoint
Indicate time point in days from the start of the study to which the following parameters (dead, clinical and tested) correspond","nAnimals
total number of animals in the group","clinical
Number of animals with clinical signs","Titres
What is the titre of neutrilising antibodies at the timepoint?","nTested
Number of samples tested","nPositive
Number of samples positive","nNegative
Number of samples negative","dead (or mortality)
Number of dead animals (if reported as percentage, please provide percentage -e.g. 20 for 20% - and change the units in the following question).","dead (or mortality) Units
Units of measurement of the reported dead/mortality","efficacy
1-RR","LCI_EF
Lower Confidence interval limit - Efficacy","UCI_EF
Upper confidence interval limit - Efficacy","Other outcomes: choose","Outcome: numerical value
 ","Outcome: units","OUTCOMESOtherComments
Please give any details that could not be reported in the format above.
Please first make sure to report as many results as possible in a quantitative format above, and leave any additional comments here.","Study design STRENGTHSAdd notes on the strengths of the study design.","Study design WEAKNESSESAdd any notes on the study design weaknesses - lack of proper controls, lack of proper analyses methods, flaws in the way data were reported, etc. What is the impact of these flaws on the use of the data collected?"
10064," Sydnei M. da Silva, Izabela F. G. Amorim, Raul R. Ribeiro, Erly G. Azevedo, Cynthia Demicheli, Maria N. Melo, Wagner L. Tafuri, Nelder F. Gontijo, Marilene S. M. Michalick, Frederic Frezard (2012).  Efficacy of Combined Therapy with Liposome-Encapsulated Meglumine Antimoniate and Allopurinol in Treatment of Canine Visceral Leishmaniasis Antimicrobial Agents and Chemotherapy, 56(#issue#),  2858-2867",ann.lindberg,,4,,2,Brazil,,"Leishmania infantum",,,,,"Dog (Canis lupus familiaris)",,,,,,,"animal / individual",,8,,,"Pharmaceutical treatment","liposomal formulation of meglumine antimoniate",,"meglumine antimoniate",,,,,6,,4,,6.5,,mg/kg,,,,,,,"Not applicable",,"multiple (see outcome)",,,200,,,,8,,0,,,,,,,,,"animal was considered cured if (i) absence of parasites in bone marrow aspirate culture, (ii) negative results for parasitological evaluations by qPCR of bone marrow, spleen, liver, and ear skin, and (iii) negative results in xenodiagnosis",,
10064," Sydnei M. da Silva, Izabela F. G. Amorim, Raul R. Ribeiro, Erly G. Azevedo, Cynthia Demicheli, Maria N. Melo, Wagner L. Tafuri, Nelder F. Gontijo, Marilene S. M. Michalick, Frederic Frezard (2012).  Efficacy of Combined Therapy with Liposome-Encapsulated Meglumine Antimoniate and Allopurinol in Treatment of Canine Visceral Leishmaniasis Antimicrobial Agents and Chemotherapy, 56(#issue#),  2858-2867",ann.lindberg,,4,,2,Brazil,,"Leishmania infantum",,,,,"Dog (Canis lupus familiaris)",,,,,,,"animal / individual",,8,,,"Pharmaceutical treatment","liposomal formulation of meglumine antimoniate",,"meglumine antimoniate",,,,,6,,4,,6.5,,mg/kg,,,,,Vector,,"Not applicable",,,,,200,,,,,,,,,0.981,,,,,,"efficacy= 1-  Proportions of infected Lutzomyia longipalpis females in relation to total numbers of insects dissected 5 days after their blood meal on each experimental group of dogs.",,
10064," Sydnei M. da Silva, Izabela F. G. Amorim, Raul R. Ribeiro, Erly G. Azevedo, Cynthia Demicheli, Maria N. Melo, Wagner L. Tafuri, Nelder F. Gontijo, Marilene S. M. Michalick, Frederic Frezard (2012).  Efficacy of Combined Therapy with Liposome-Encapsulated Meglumine Antimoniate and Allopurinol in Treatment of Canine Visceral Leishmaniasis Antimicrobial Agents and Chemotherapy, 56(#issue#),  2858-2867",ann.lindberg,,4,,3,Brazil,,"Leishmania infantum",,,,,"Dog (Canis lupus familiaris)",,,,,,,"animal / individual",,8,,,"Pharmaceutical treatment",allopurinol,,allopurinol,,,,,140,,1,,20,,mg/kg/day,,,,"allopurinol (20 mg/kg of body weight/24 h per os) for 140 days and six doses of isotonic saline given at the same volume (mg /kg ) at 4-day intervals",Vector,,"Not applicable",,,,,200,,,,,,,,,1,,,,,,"efficacy= 1-  Proportions of infected Lutzomyia longipalpis females in relation to total numbers of insects dissected 5 days after their blood meal on each experimental group of dogs.",,
10064," Sydnei M. da Silva, Izabela F. G. Amorim, Raul R. Ribeiro, Erly G. Azevedo, Cynthia Demicheli, Maria N. Melo, Wagner L. Tafuri, Nelder F. Gontijo, Marilene S. M. Michalick, Frederic Frezard (2012).  Efficacy of Combined Therapy with Liposome-Encapsulated Meglumine Antimoniate and Allopurinol in Treatment of Canine Visceral Leishmaniasis Antimicrobial Agents and Chemotherapy, 56(#issue#),  2858-2867",ann.lindberg,,4,,3,Brazil,,"Leishmania infantum",,,,,"Dog (Canis lupus familiaris)",,,,,,,"animal / individual",,8,MULTIPLE,,"Pharmaceutical treatment",allopurinol,,allopurinol,,,,,140,,1,,20,,mg/kg/day,,,,"allopurinol (20 mg/kg of body weight/24 h per os) for 140 days and six doses of isotonic saline given at the same volume (mg /kg ) at 4-day intervals",,,"Not applicable",,"multiple (see outcome)",,,200,,,,7,,0,1,"individuals (animals or vectors)",,,,,,,"animal was cured if (i) absence of parasites in bone marrow
aspirate culture, (ii) negative results for parasitological evaluations by qPCR of bone marrow, spleen, liver, and ear skin, and (iii) negative results in xenodiagnosis",,
10064," Sydnei M. da Silva, Izabela F. G. Amorim, Raul R. Ribeiro, Erly G. Azevedo, Cynthia Demicheli, Maria N. Melo, Wagner L. Tafuri, Nelder F. Gontijo, Marilene S. M. Michalick, Frederic Frezard (2012).  Efficacy of Combined Therapy with Liposome-Encapsulated Meglumine Antimoniate and Allopurinol in Treatment of Canine Visceral Leishmaniasis Antimicrobial Agents and Chemotherapy, 56(#issue#),  2858-2867",ann.lindberg,,4,,4,Brazil,,"Leishmania infantum",,,,,"Dog (Canis lupus familiaris)",,,,,,,"animal / individual",,8,MULTIPLE,,"Pharmaceutical treatment",allopurinol,,allopurinol,,,,,140,,1,,20,,mg/kg/day,,,,"six doses of empty liposomes given at 6.5 mg sb/kg at 4 days interval and allopurinol (20 mg/kg of body weight/24 h per os) for 140 days",,,"Not applicable",,"multiple (see outcome)",,,200,,,,8,,0,,,,,,,,,"animal was considered cured if (i) absence of parasites in bone marrow aspirate culture, (ii) negative results for parasitological evaluations by qPCR of bone marrow, spleen, liver, and ear skin, and (iii) negative results in xenodiagnosis",,
10064," Sydnei M. da Silva, Izabela F. G. Amorim, Raul R. Ribeiro, Erly G. Azevedo, Cynthia Demicheli, Maria N. Melo, Wagner L. Tafuri, Nelder F. Gontijo, Marilene S. M. Michalick, Frederic Frezard (2012).  Efficacy of Combined Therapy with Liposome-Encapsulated Meglumine Antimoniate and Allopurinol in Treatment of Canine Visceral Leishmaniasis Antimicrobial Agents and Chemotherapy, 56(#issue#),  2858-2867",ann.lindberg,,4,,4,Brazil,,"Leishmania infantum",,,,,"Dog (Canis lupus familiaris)",,,,,,,"animal / individual",,8,MULTIPLE,,"Pharmaceutical treatment",allopurinol,,allopurinol,,,,,140,,1,,20,,mg/kg/day,,,,"six doses of empty liposomes given at 6.5 mg sb/kg at 4 days interval and allopurinol (20 mg/kg of body weight/24 h per os) for 140 days",Vector,,"Not applicable",,,,,200,,,,,,,,,0.975,,,,,,"efficacy= 1-  Proportions of infected Lutzomyia longipalpis females in relation to total numbers of insects dissected 5 days after their blood meal on each experimental group of dogs.",,
10064," Sydnei M. da Silva, Izabela F. G. Amorim, Raul R. Ribeiro, Erly G. Azevedo, Cynthia Demicheli, Maria N. Melo, Wagner L. Tafuri, Nelder F. Gontijo, Marilene S. M. Michalick, Frederic Frezard (2012).  Efficacy of Combined Therapy with Liposome-Encapsulated Meglumine Antimoniate and Allopurinol in Treatment of Canine Visceral Leishmaniasis Antimicrobial Agents and Chemotherapy, 56(#issue#),  2858-2867",ann.lindberg,,4,,4,Brazil,,"Leishmania infantum",,,,,"Dog (Canis lupus familiaris)",,,,,,,"animal / individual",,8,,,"Pharmaceutical treatment",allopurinol,,allopurinol,,,,,140,,1,,20,,mg/kg/day,,,,"six doses of empty liposomes given at 6.5 mg sb/kg at 4 days interval and allopurinol (20 mg/kg of body weight/24 h per os) for 140 days","Blood serum (as part-nature)",,"Indirect Immunofluorescence Antibody test (IFAT)",,"negative serology (IFAT  1:40),",Antibody,,200,,,,,,,,,,,,,,,"a 2.5-fold reduction in antibody titer, ranging from 1:2,800 before treatment to 1:1,140 on day 200",,
10064," Sydnei M. da Silva, Izabela F. G. Amorim, Raul R. Ribeiro, Erly G. Azevedo, Cynthia Demicheli, Maria N. Melo, Wagner L. Tafuri, Nelder F. Gontijo, Marilene S. M. Michalick, Frederic Frezard (2012).  Efficacy of Combined Therapy with Liposome-Encapsulated Meglumine Antimoniate and Allopurinol in Treatment of Canine Visceral Leishmaniasis Antimicrobial Agents and Chemotherapy, 56(#issue#),  2858-2867",ann.lindberg,,4,,5,Brazil,,"Leishmania infantum",,,,,"Dog (Canis lupus familiaris)",,,,,,,"animal / individual",,8,,,Control,"empty liposomes",,"CONTROL - placebo",,,,,6,,4,,,,,,,,,"Blood serum (as part-nature)",,"Indirect Immunofluorescence Antibody test (IFAT)",,"negative serology (IFAT  1:40),",Antibody,,200,,,,,,,,,,,,,,,"a 1.4-fold reduction in antibody titer, ranging from 1:5,013 before treatment to 1:3,627 on day 200",,
10064," Sydnei M. da Silva, Izabela F. G. Amorim, Raul R. Ribeiro, Erly G. Azevedo, Cynthia Demicheli, Maria N. Melo, Wagner L. Tafuri, Nelder F. Gontijo, Marilene S. M. Michalick, Frederic Frezard (2012).  Efficacy of Combined Therapy with Liposome-Encapsulated Meglumine Antimoniate and Allopurinol in Treatment of Canine Visceral Leishmaniasis Antimicrobial Agents and Chemotherapy, 56(#issue#),  2858-2867",ann.lindberg,,4,,6,Brazil,,"Leishmania infantum",,,,,"Dog (Canis lupus familiaris)",,,,,,,"animal / individual",,12,,,Control,saline,,"CONTROL - placebo",,,,,6,,4,,,,,,,,,"Blood serum (as part-nature)",,"Indirect Immunofluorescence Antibody test (IFAT)",,"negative serology (IFAT  1:40),",Antibody,,200,,,,,,,,,,,,,,,"a 2.5-fold reduction in antibody titer, ranging from 1:6,749 before treatment to 1:2,755 on day 200",,
10064," Sydnei M. da Silva, Izabela F. G. Amorim, Raul R. Ribeiro, Erly G. Azevedo, Cynthia Demicheli, Maria N. Melo, Wagner L. Tafuri, Nelder F. Gontijo, Marilene S. M. Michalick, Frederic Frezard (2012).  Efficacy of Combined Therapy with Liposome-Encapsulated Meglumine Antimoniate and Allopurinol in Treatment of Canine Visceral Leishmaniasis Antimicrobial Agents and Chemotherapy, 56(#issue#),  2858-2867",ann.lindberg,,4,,5,Brazil,,"Leishmania infantum",,,,,"Dog (Canis lupus familiaris)",,,,,,,"animal / individual",,8,,,Control,"empty liposomes",,"CONTROL - placebo",,,,,6,,4,,,,,,,,,,,"Not applicable",,"multiple (see outcome)",,,200,,,,7,,0,1,"individuals (animals or vectors)",,,,,,,"animal was considered cured if (i) absence of parasites in bone marrow aspirate culture, (ii) negative results for parasitological evaluations by qPCR of bone marrow, spleen, liver, and ear skin, and (iii) negative results in xenodiagnosis",,
10064," Sydnei M. da Silva, Izabela F. G. Amorim, Raul R. Ribeiro, Erly G. Azevedo, Cynthia Demicheli, Maria N. Melo, Wagner L. Tafuri, Nelder F. Gontijo, Marilene S. M. Michalick, Frederic Frezard (2012).  Efficacy of Combined Therapy with Liposome-Encapsulated Meglumine Antimoniate and Allopurinol in Treatment of Canine Visceral Leishmaniasis Antimicrobial Agents and Chemotherapy, 56(#issue#),  2858-2867",ann.lindberg,,4,,5,Brazil,,"Leishmania infantum",,,,,"Dog (Canis lupus familiaris)",,,,,,,"animal / individual",,8,,,Control,"empty liposomes",,"CONTROL - placebo",,,,,6,,4,,,,,,,,,Vector,,"Not applicable",,,,,200,,,,,,0,,"individuals (animals or vectors)",0.7,,,,,,"efficacy= 1-  Proportions of infected Lutzomyia longipalpis females in relation to total numbers of insects dissected 5 days after their blood meal on each experimental group of dogs.",,
10064," Sydnei M. da Silva, Izabela F. G. Amorim, Raul R. Ribeiro, Erly G. Azevedo, Cynthia Demicheli, Maria N. Melo, Wagner L. Tafuri, Nelder F. Gontijo, Marilene S. M. Michalick, Frederic Frezard (2012).  Efficacy of Combined Therapy with Liposome-Encapsulated Meglumine Antimoniate and Allopurinol in Treatment of Canine Visceral Leishmaniasis Antimicrobial Agents and Chemotherapy, 56(#issue#),  2858-2867",ann.lindberg,,4,,6,Brazil,,"Leishmania infantum",,,,,"Dog (Canis lupus familiaris)",,,,,,,"animal / individual",,12,,,Control,saline,,"CONTROL - placebo",,,,,6,,4,,,,,,,,,,,"Not applicable",,"multiple (see outcome)",,,200,,,,11,,0,1,"individuals (animals or vectors)",,,,,,,"animal was considered cured if (i) absence of parasites in bone marrow aspirate culture, (ii) negative results for parasitological evaluations by qPCR of bone marrow, spleen, liver, and ear skin, and (iii) negative results in xenodiagnosis",,
10064," Sydnei M. da Silva, Izabela F. G. Amorim, Raul R. Ribeiro, Erly G. Azevedo, Cynthia Demicheli, Maria N. Melo, Wagner L. Tafuri, Nelder F. Gontijo, Marilene S. M. Michalick, Frederic Frezard (2012).  Efficacy of Combined Therapy with Liposome-Encapsulated Meglumine Antimoniate and Allopurinol in Treatment of Canine Visceral Leishmaniasis Antimicrobial Agents and Chemotherapy, 56(#issue#),  2858-2867",ann.lindberg,,4,,6,Brazil,,"Leishmania infantum",,,,,"Dog (Canis lupus familiaris)",,,,,,,"animal / individual",,12,,,Control,saline,,"CONTROL - placebo",,,,,6,,4,,,,,,,,,Vector,,"Not applicable",,,,,200,,,,,,,,"individuals (animals or vectors)",0.836,,,,,,"efficacy= 1-  Proportions of infected Lutzomyia longipalpis females in relation to total numbers of insects dissected 5 days after their blood meal on each experimental group of dogs.",,
10064," Sydnei M. da Silva, Izabela F. G. Amorim, Raul R. Ribeiro, Erly G. Azevedo, Cynthia Demicheli, Maria N. Melo, Wagner L. Tafuri, Nelder F. Gontijo, Marilene S. M. Michalick, Frederic Frezard (2012).  Efficacy of Combined Therapy with Liposome-Encapsulated Meglumine Antimoniate and Allopurinol in Treatment of Canine Visceral Leishmaniasis Antimicrobial Agents and Chemotherapy, 56(#issue#),  2858-2867",ann.lindberg,,4,,1,Brazil,,"Leishmania infantum",,,,,"Dog (Canis lupus familiaris)",,,,,,,"animal / individual",,8,MULTIPLE,,"Pharmaceutical treatment","allopurinol + liposomal formulation of meglumine antimoniate",,allopurinol,,"meglumine antimoniate",,,6,,4,,6.5,,mg/kg,,,,"6 doses of LMA (6.5 mg Sb/kg of body weight/dose) given at 4-day intervals and allopurinol (20 mg/kg of body weight/24 h per os) for 140 days starting from the first dose of LMA","Blood serum (as part-nature)",,"Indirect Immunofluorescence Antibody test (IFAT)",,"negative serology (IFAT  1:40)",Antibody,,200,,,,,,,,,,,,"titer reduction (X times reduction)",20.3,,"a 20.3-fold reduction in antibody titer, ranging from 1:8,133 before treatment to 1:400 on day 200",,
10064," Sydnei M. da Silva, Izabela F. G. Amorim, Raul R. Ribeiro, Erly G. Azevedo, Cynthia Demicheli, Maria N. Melo, Wagner L. Tafuri, Nelder F. Gontijo, Marilene S. M. Michalick, Frederic Frezard (2012).  Efficacy of Combined Therapy with Liposome-Encapsulated Meglumine Antimoniate and Allopurinol in Treatment of Canine Visceral Leishmaniasis Antimicrobial Agents and Chemotherapy, 56(#issue#),  2858-2867",ann.lindberg,,4,,2,Brazil,,"Leishmania infantum",,,,,"Dog (Canis lupus familiaris)",,,,,,,"animal / individual",,8,,,"Pharmaceutical treatment","liposomal formulation of meglumine antimoniate",,"meglumine antimoniate",,,,,6,,4,,6.5,,mg/kg,,,,,"Blood serum (as part-nature)",,"Indirect Immunofluorescence Antibody test (IFAT)",,"negative serology (IFAT  1:40),",Antibody,,200,,,,,,,,,,,,"titer reduction (X times reduction)",1.9,,"a 1.9-fold reduction in antibody titer, ranging from 1:3,867 before treatment to 1:2,000 on day 200",,
10064," Sydnei M. da Silva, Izabela F. G. Amorim, Raul R. Ribeiro, Erly G. Azevedo, Cynthia Demicheli, Maria N. Melo, Wagner L. Tafuri, Nelder F. Gontijo, Marilene S. M. Michalick, Frederic Frezard (2012).  Efficacy of Combined Therapy with Liposome-Encapsulated Meglumine Antimoniate and Allopurinol in Treatment of Canine Visceral Leishmaniasis Antimicrobial Agents and Chemotherapy, 56(#issue#),  2858-2867",ann.lindberg,,4,,3,Brazil,,"Leishmania infantum",,,,,"Dog (Canis lupus familiaris)",,,,,,,"animal / individual",,8,MULTIPLE,,"Pharmaceutical treatment",allopurinol,,allopurinol,,,,,140,,1,,20,,mg/kg,,,,"allopurinol (20 mg/kg of body weight/24 h per os) for 140 days and six doses of isotonic saline given at the same volume (mg /kg ) at 4-day intervals","Blood serum (as part-nature)",,"Indirect Immunofluorescence Antibody test (IFAT)",,"negative serology (IFAT  1:40),",Antibody,,200,,,,,,,,,,,,"titer reduction (X times reduction)",1.3,,"a 1.3-fold reduction in antibody titer, ranging from 1:3,940 before treatment to 1:3,040 on day 200",,
10335," Serdar Pasa, Huseyin Voyvoda, Tulin Karagenc, Abidin Atasoy, Serkal Gazyagci (2011).  Failure of combination therapy with imidocarb dipropionate and toltrazuril to clear Hepatozoon canis infection in dogs Parasitology Research, 109(#issue#),  919-926",thomas.rosendal,,4,,1,Turkey,,"Hepatozoon canis",,,,,"Dog (Canis lupus familiaris)",,,,,,,"animal / individual",,6,SUBCUTANEOUS,,"Pharmaceutical treatment","imidocarb diproprionate",,"imidocarb dipropionate",,,,,2,,14,,6,,mg/kg,,,,,"Animal blood",,"Morphological identification",,"Microscopic examination of Blood smear for parasite",Parasite,,56,,,,6,2,4,,,,,,,,,,,
10335," Serdar Pasa, Huseyin Voyvoda, Tulin Karagenc, Abidin Atasoy, Serkal Gazyagci (2011).  Failure of combination therapy with imidocarb dipropionate and toltrazuril to clear Hepatozoon canis infection in dogs Parasitology Research, 109(#issue#),  919-926",thomas.rosendal,,4,,2,Turkey,,"Hepatozoon canis",,,,,"Dog (Canis lupus familiaris)",,,,,,,"animal / individual",,6,SUBCUTANEOUS,,"Pharmaceutical treatment","imidocarb diproprionate + toltrazuril",,"imidocarb dipropionate",,toltrazuril,,,5,,1,,6,10,mg/kg,,mg/kg,,,"Animal blood",,"Morphological identification",,"Microscopic examination of Blood smear for parasite",Parasite,,56,,,,6,1,5,,,,,,,,,,,
10392," Guadalupe Miro, Rosa Galvez, Cristeta Fraile, Miguel A. Descalzo, Ricardo Molina (2011).  Infectivity to Phlebotomus perniciosus of dogs naturally parasitized with Leishmania infantum after different treatments Parasites & Vectors, 4(#issue#),  #Pages#",thomas.rosendal,,4,,1,Spain,,"Leishmania infantum",,,,,"Dog (Canis lupus familiaris)",,,,,,,"animal / individual",,12,MULTIPLE,,"Pharmaceutical treatment","Meglumine antimoniate + allopurinol",,"meglumine antimoniate",,allopurinol,,,56,365,0.5,0.5,35,10,mg/kg,,mg/kg,,"35 mg/kg Meglumine antimoniate given twice/day SQ for 28 days PLUS 10 mg/kg allopurinol given PO twice/day for 6 months","Bone marrow (as part-nature)",,"Morphological identification",,"Bone marrow aspirates were cultured on Novy-McNeal-Nicolle medium from which 3 giemsa bone marrow smears were prepared to detect the presence of L infantum amastigotes",Parasite,,60,,,,12,1,11,0,,,,,,,,,,
10392," Guadalupe Miro, Rosa Galvez, Cristeta Fraile, Miguel A. Descalzo, Ricardo Molina (2011).  Infectivity to Phlebotomus perniciosus of dogs naturally parasitized with Leishmania infantum after different treatments Parasites & Vectors, 4(#issue#),  #Pages#",thomas.rosendal,,4,,2,Spain,,"Leishmania infantum",,,,,"Dog (Canis lupus familiaris)",,,,,,,"animal / individual",,9,SUBCUTANEOUS,,"Pharmaceutical treatment","Meglumine antimoniate",,"meglumine antimoniate",,,,,56,,0.5,,35,,mg/kg,,,,,"Bone marrow (as part-nature)",,"Morphological identification",,"Bone marrow aspirates were cultured on Novy-McNeal-Nicolle medium from which 3 giemsa bone marrow smears were prepared to detect the presence of L infantum amastigotes",Parasite,,120,,,,9,0,9,0,,,,,,,,,,
10392," Guadalupe Miro, Rosa Galvez, Cristeta Fraile, Miguel A. Descalzo, Ricardo Molina (2011).  Infectivity to Phlebotomus perniciosus of dogs naturally parasitized with Leishmania infantum after different treatments Parasites & Vectors, 4(#issue#),  #Pages#",thomas.rosendal,,4,,2,Spain,,"Leishmania infantum",,,,,"Dog (Canis lupus familiaris)",,,,,,,"animal / individual",,9,SUBCUTANEOUS,,"Pharmaceutical treatment","Meglumine antimoniate",,"meglumine antimoniate",,,,,56,,0.5,,35,,mg/kg,,,,,"Bone marrow (as part-nature)",,"Morphological identification",,"Bone marrow aspirates were cultured on Novy-McNeal-Nicolle medium from which 3 giemsa bone marrow smears were prepared to detect the presence of L infantum amastigotes",Parasite,,60,,,,9,0,9,0,,,,,,,,,,
10392," Guadalupe Miro, Rosa Galvez, Cristeta Fraile, Miguel A. Descalzo, Ricardo Molina (2011).  Infectivity to Phlebotomus perniciosus of dogs naturally parasitized with Leishmania infantum after different treatments Parasites & Vectors, 4(#issue#),  #Pages#",thomas.rosendal,,4,,2,Spain,,"Leishmania infantum",,,,,"Dog (Canis lupus familiaris)",,,,,,,"animal / individual",,9,SUBCUTANEOUS,,"Pharmaceutical treatment","Meglumine antimoniate",,"meglumine antimoniate",,,,,56,,0.5,,35,,mg/kg,,,,,"Bone marrow (as part-nature)",,"Morphological identification",,"Bone marrow aspirates were cultured on Novy-McNeal-Nicolle medium from which 3 giemsa bone marrow smears were prepared to detect the presence of L infantum amastigotes",Parasite,,180,,,,9,1,8,0,,,,,,,,,,
10392," Guadalupe Miro, Rosa Galvez, Cristeta Fraile, Miguel A. Descalzo, Ricardo Molina (2011).  Infectivity to Phlebotomus perniciosus of dogs naturally parasitized with Leishmania infantum after different treatments Parasites & Vectors, 4(#issue#),  #Pages#",thomas.rosendal,,4,,3,Spain,,"Leishmania infantum",,,,,"Dog (Canis lupus familiaris)",,,,,,,"animal / individual",,5,"ORAL: UNSPECIFIED",,"Pharmaceutical treatment",allopurinol,,allopurinol,,,,,360,,0.5,,10,,mg/kg,,,,,"Bone marrow (as part-nature)",,"Morphological identification",,"Bone marrow aspirates were cultured on Novy-McNeal-Nicolle medium from which 3 giemsa bone marrow smears were prepared to detect the presence of L infantum amastigotes",Parasite,,60,,,,5,2,3,0,,,,,,,,,,
10392," Guadalupe Miro, Rosa Galvez, Cristeta Fraile, Miguel A. Descalzo, Ricardo Molina (2011).  Infectivity to Phlebotomus perniciosus of dogs naturally parasitized with Leishmania infantum after different treatments Parasites & Vectors, 4(#issue#),  #Pages#",thomas.rosendal,,4,,3,Spain,,"Leishmania infantum",,,,,"Dog (Canis lupus familiaris)",,,,,,,"animal / individual",,5,"ORAL: UNSPECIFIED",,"Pharmaceutical treatment",allopurinol,,allopurinol,,,,,360,,0.5,,10,,mg/kg,,,,,"Bone marrow (as part-nature)",,"Morphological identification",,"Bone marrow aspirates were cultured on Novy-McNeal-Nicolle medium from which 3 giemsa bone marrow smears were prepared to detect the presence of L infantum amastigotes",Parasite,,120,,,,5,3,2,0,,,,,,,,,,
10392," Guadalupe Miro, Rosa Galvez, Cristeta Fraile, Miguel A. Descalzo, Ricardo Molina (2011).  Infectivity to Phlebotomus perniciosus of dogs naturally parasitized with Leishmania infantum after different treatments Parasites & Vectors, 4(#issue#),  #Pages#",thomas.rosendal,,4,,3,Spain,,"Leishmania infantum",,,,,"Dog (Canis lupus familiaris)",,,,,,,"animal / individual",,5,"ORAL: UNSPECIFIED",,"Pharmaceutical treatment",allopurinol,,allopurinol,,,,,360,,0.5,,10,,mg/kg,,,,,"Bone marrow (as part-nature)",,"Morphological identification",,"Bone marrow aspirates were cultured on Novy-McNeal-Nicolle medium from which 3 giemsa bone marrow smears were prepared to detect the presence of L infantum amastigotes",Parasite,,180,,,,5,1,4,0,,,,,,,,,,
10392," Guadalupe Miro, Rosa Galvez, Cristeta Fraile, Miguel A. Descalzo, Ricardo Molina (2011).  Infectivity to Phlebotomus perniciosus of dogs naturally parasitized with Leishmania infantum after different treatments Parasites & Vectors, 4(#issue#),  #Pages#",thomas.rosendal,,4,,3,Spain,,"Leishmania infantum",,,,,"Dog (Canis lupus familiaris)",,,,,,,"animal / individual",,5,"ORAL: UNSPECIFIED",,"Pharmaceutical treatment",allopurinol,,allopurinol,,,,,360,,0.5,,10,,mg/kg,,,,,"Bone marrow (as part-nature)",,"Morphological identification",,"Bone marrow aspirates were cultured on Novy-McNeal-Nicolle medium from which 3 giemsa bone marrow smears were prepared to detect the presence of L infantum amastigotes",Parasite,,0,,,,5,4,1,0,,,,,,,,,,
